--------------------------------
Started at UT 2015y008d03h51m25s
Elapsed      Time Interval
Time / s          / s
--------------------------------
488469      8.465602367e-01
488530      8.465602432e-01
488591      8.465602382e-01
488652      8.465602407e-01
488713      8.465602397e-01
488774      8.465602477e-01
488835      8.465602407e-01
488896      8.465602462e-01
488957      8.465602482e-01
489018      8.465602477e-01
489079      8.465602432e-01
489140      8.465602432e-01
489201      8.465602457e-01
489262      8.465602447e-01
489323      8.465602412e-01
489384      8.465602372e-01
489445      8.465602382e-01
489506      8.465602402e-01
489567      8.465602437e-01
489628      8.465602397e-01
489689      8.465602447e-01
489750      8.465602417e-01
489811      8.465602402e-01
489872      8.465602422e-01
489933      8.465602422e-01
489994      8.465602387e-01
490055      8.465602417e-01
490116      8.465602427e-01
490177      8.465602377e-01
490238      8.465602332e-01
490299      8.465602387e-01
490360      8.465602327e-01
490421      8.465602437e-01
490482      8.465602362e-01
490543      8.465602427e-01
490604      8.465602332e-01
490665      8.465602327e-01
490726      8.465602357e-01
490787      8.465602347e-01
490848      8.465602362e-01
490909      8.465602372e-01
490970      8.465602362e-01
491031      8.465602297e-01
491092      8.465602402e-01
491153      8.465602392e-01
491214      8.465602347e-01
491275      8.465602412e-01
491336      8.465602387e-01
491397      8.465602352e-01
491458      8.465602377e-01
491519      8.465602372e-01
491580      8.465602332e-01
491641      8.465602387e-01
491702      8.465602372e-01
491763      8.465602352e-01
491824      8.465602392e-01
491885      8.465602437e-01
491946      8.465602397e-01
492007      8.465602402e-01
492068      8.465602362e-01
492129      8.465602252e-01
492190      8.465602357e-01
492251      8.465602282e-01
492312      8.465602297e-01
492373      8.465602307e-01
492434      8.465602327e-01
492495      8.465602377e-01
492556      8.465602312e-01
492617      8.465602332e-01
492678      8.465602317e-01
492739      8.465602272e-01
492800      8.465602312e-01
492861      8.465602377e-01
492922      8.465602317e-01
492983      8.465602292e-01
493044      8.465602272e-01
493105      8.465602267e-01
493166      8.465602357e-01
493227      8.465602317e-01
493288      8.465602297e-01
493349      8.465602257e-01
493410      8.465602287e-01
493471      8.465602272e-01
493532      8.465602352e-01
493593      8.465602302e-01
493654      8.465602312e-01
493715      8.465602277e-01
493776      8.465602252e-01
493837      8.465602272e-01
493898      8.465602317e-01
493959      8.465602317e-01
494020      8.465602317e-01
494081      8.465602327e-01
494142      8.465602242e-01
494203      8.465602312e-01
494264      8.465602272e-01
494325      8.465602282e-01
494386      8.465602247e-01
494447      8.465602272e-01
494508      8.465602237e-01
494569      8.465602262e-01
494630      8.465602187e-01
494691      8.465602162e-01
494752      8.465602162e-01
494813      8.465602202e-01
494874      8.465602227e-01
494935      8.465602207e-01
494996      8.465602192e-01
495057      8.465602237e-01
495118      8.465602242e-01
495179      8.465602227e-01
495240      8.465602182e-01
495301      8.465602202e-01
495362      8.465602257e-01
495423      8.465602202e-01
495484      8.465602197e-01
495545      8.465602162e-01
495606      8.465602167e-01
495667      8.465602147e-01
495728      8.465602142e-01
495789      8.465602207e-01
495850      8.465602192e-01
495911      8.465602202e-01
495972      8.465602207e-01
496033      8.465602217e-01
496094      8.465602197e-01
496155      8.465602192e-01
496216      8.465602162e-01
496277      8.465602182e-01
496338      8.465602192e-01
496399      8.465602182e-01
496460      8.465602197e-01
496521      8.465602157e-01
496582      8.465602122e-01
496643      8.465602127e-01
496704      8.465602082e-01
496765      8.465602067e-01
496826      8.465602082e-01
496887      8.465602072e-01
496948      8.465602097e-01
497009      8.465602052e-01
497070      8.465602112e-01
497131      8.465602087e-01
497192      8.465602127e-01
497253      8.465602152e-01
497314      8.465602112e-01
497375      8.465602122e-01
497436      8.465602137e-01
497497      8.465602157e-01
497558      8.465602082e-01
497619      8.465602002e-01
497680      8.465602077e-01
497741      8.465602057e-01
497802      8.465602112e-01
497863      8.465602057e-01
497924      8.465602067e-01
497985      8.465602072e-01
498046      8.465602077e-01
498107      8.465602062e-01
498168      8.465602052e-01
498229      8.465601992e-01
498290      8.465602022e-01
498351      8.465602012e-01
498412      8.465602037e-01
498473      8.465602052e-01
498534      8.465602142e-01
498595      8.465602057e-01
498656      8.465602047e-01
498717      8.465602147e-01
498778      8.465602052e-01
498839      8.465601967e-01
498900      8.465601952e-01
498961      8.465602027e-01
499022      8.465602012e-01
499083      8.465601982e-01
499144      8.465602072e-01
499205      8.465602087e-01
499266      8.465602142e-01
499327      8.465602097e-01
499388      8.465602142e-01
499449      8.465602042e-01
499510      8.465602027e-01
499571      8.465602027e-01
499632      8.465602062e-01
499693      8.465602077e-01
499754      8.465602047e-01
499815      8.465601927e-01
499876      8.465601952e-01
499937      8.465601952e-01
499998      8.465601997e-01
500059      8.465601992e-01
500120      8.465602007e-01
500181      8.465602007e-01
500242      8.465601982e-01
500303      8.465601927e-01
500364      8.465601927e-01
500425      8.465601957e-01
500486      8.465601992e-01
500547      8.465602007e-01
500608      8.465601977e-01
500669      8.465602022e-01
500730      8.465601982e-01
500791      8.465601952e-01
500852      8.465601977e-01
500913      8.465601982e-01
500974      8.465601967e-01
501035      8.465601877e-01
501096      8.465601917e-01
501157      8.465601932e-01
501218      8.465601892e-01
501279      8.465601912e-01
501340      8.465601932e-01
501401      8.465601882e-01
501462      8.465601902e-01
501523      8.465601902e-01
501584      8.465601947e-01
501645      8.465601892e-01
501706      8.465601947e-01
501767      8.465601917e-01
501828      8.465601927e-01
501889      8.465601947e-01
501950      8.465601997e-01
502011      8.465602002e-01
502072      8.465601977e-01
502133      8.465602032e-01
502194      8.465601967e-01
502255      8.465601987e-01
502316      8.465601912e-01
502377      8.465602032e-01
502438      8.465602112e-01
502499      8.465601957e-01
502560      8.465601992e-01
502621      8.465602052e-01
502682      8.465602012e-01
502743      8.465602047e-01
502804      8.465602067e-01
502865      8.465602037e-01
502926      8.465601997e-01
502987      8.465602072e-01
503048      8.465602082e-01
503109      8.465602047e-01
503170      8.465602047e-01
503231      8.465602017e-01
503292      8.465602057e-01
503353      8.465602022e-01
503414      8.465602052e-01
503475      8.465602032e-01
503536      8.465601937e-01
503597      8.465601927e-01
503658      8.465601902e-01
503719      8.465601967e-01
503780      8.465601902e-01
503841      8.465602027e-01
503902      8.465601837e-01
503963      8.465601992e-01
504024      8.465601997e-01
504085      8.465601992e-01
504146      8.465601997e-01
504207      8.465601982e-01
504268      8.465601972e-01
504329      8.465601947e-01
504390      8.465602027e-01
504451      8.465602027e-01
504512      8.465602052e-01
504573      8.465602022e-01
504634      8.465601942e-01
504695      8.465601992e-01
504756      8.465601922e-01
504817      8.465601997e-01
504878      8.465601967e-01
504939      8.465601962e-01
505000      8.465601867e-01
505061      8.465601982e-01
505122      8.465601917e-01
505183      8.465602002e-01
505244      8.465601962e-01
505305      8.465601962e-01
505366      8.465601982e-01
505427      8.465601907e-01
505488      8.465601922e-01
505549      8.465601997e-01
505610      8.465601932e-01
505671      8.465601957e-01
505732      8.465601937e-01
505793      8.465601957e-01
505854      8.465602007e-01
505915      8.465601997e-01
505976      8.465601967e-01
506037      8.465601962e-01
506098      8.465601882e-01
506159      8.465601812e-01
506220      8.465601862e-01
506281      8.465601847e-01
506342      8.465601872e-01
506403      8.465601837e-01
506464      8.465601802e-01
506525      8.465601807e-01
506586      8.465601812e-01
506647      8.465601842e-01
506708      8.465601837e-01
506769      8.465601852e-01
506830      8.465601802e-01
506891      8.465601847e-01
506952      8.465601817e-01
507013      8.465601837e-01
507074      8.465601807e-01
507135      8.465601787e-01
507196      8.465601812e-01
507257      8.465601852e-01
507318      8.465601817e-01
507379      8.465601822e-01
507440      8.465601837e-01
507501      8.465601827e-01
507562      8.465601867e-01
507623      8.465601837e-01
507684      8.465601822e-01
507745      8.465601842e-01
507806      8.465601842e-01
507867      8.465601802e-01
507928      8.465601852e-01
507989      8.465601867e-01
508050      8.465601857e-01
508111      8.465601852e-01
508172      8.465601847e-01
508233      8.465601847e-01
508294      8.465601852e-01
508355      8.465601827e-01
508416      8.465601822e-01
508477      8.465601787e-01
508538      8.465601827e-01
508599      8.465601817e-01
508660      8.465601822e-01
508721      8.465601802e-01
508782      8.465601802e-01
508843      8.465601797e-01
508904      8.465601792e-01
508965      8.465601792e-01
509026      8.465601797e-01
509087      8.465601832e-01
509148      8.465601787e-01
509209      8.465601792e-01
509270      8.465601832e-01
509331      8.465601862e-01
509392      8.465601832e-01
509453      8.465601812e-01
509514      8.465601787e-01
509575      8.465601797e-01
509636      8.465601842e-01
509697      8.465601812e-01
509758      8.465601807e-01
509819      8.465601752e-01
509880      8.465601767e-01
509941      8.465601707e-01
510002      8.465601762e-01
510063      8.465601752e-01
510124      8.465601767e-01
510185      8.465601827e-01
510246      8.465601822e-01
510307      8.465601752e-01
510368      8.465601762e-01
510429      8.465601737e-01
510490      8.465601752e-01
510551      8.465601752e-01
510612      8.465601722e-01
510673      8.465601747e-01
510734      8.465601777e-01
510795      8.465601752e-01
510856      8.465601777e-01
510917      8.465601812e-01
510978      8.465601762e-01
511039      8.465601747e-01
511100      8.465601832e-01
511161      8.465601787e-01
511222      8.465601782e-01
511283      8.465601762e-01
511344      8.465601777e-01
511405      8.465601782e-01
511466      8.465601787e-01
511527      8.465601802e-01
511588      8.465601752e-01
511649      8.465601742e-01
511710      8.465601672e-01
511771      8.465601712e-01
511832      8.465601717e-01
511893      8.465601697e-01
511954      8.465601717e-01
512015      8.465601702e-01
512076      8.465601702e-01
512137      8.465601667e-01
512198      8.465601672e-01
512259      8.465601662e-01
512320      8.465601637e-01
512381      8.465601662e-01
512442      8.465601692e-01
512503      8.465601677e-01
512564      8.465601672e-01
512625      8.465601657e-01
512686      8.465601677e-01
512747      8.465601677e-01
512808      8.465601732e-01
512869      8.465601662e-01
512930      8.465601647e-01
512991      8.465601672e-01
513052      8.465601612e-01
513113      8.465601642e-01
513174      8.465601647e-01
513235      8.465601632e-01
513296      8.465601612e-01
513357      8.465601657e-01
513418      8.465601672e-01
513479      8.465601662e-01
513540      8.465601692e-01
513601      8.465601642e-01
513662      8.465601662e-01
513723      8.465601662e-01
513784      8.465601642e-01
513845      8.465601637e-01
513906      8.465601717e-01
513967      8.465601642e-01
514028      8.465601612e-01
514089      8.465601672e-01
514150      8.465601602e-01
514211      8.465601647e-01
514272      8.465601622e-01
514333      8.465601647e-01
514394      8.465601697e-01
514455      8.465601682e-01
514516      8.465601632e-01
514577      8.465601657e-01
514638      8.465601667e-01
514699      8.465601727e-01
514760      8.465601717e-01
514821      8.465601707e-01
514882      8.465601657e-01
514943      8.465601642e-01
515004      8.465601652e-01
515065      8.465601627e-01
515126      8.465601662e-01
515187      8.465601672e-01
515248      8.465601657e-01
515309      8.465601652e-01
515370      8.465601622e-01
515431      8.465601622e-01
515492      8.465601607e-01
515553      8.465601562e-01
515614      8.465601547e-01
